Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","504","Morocco","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","630","I","Imputed value"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.2557","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","399.4487","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","1562426","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","5.1667","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","804.6638","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","0113","Rice","2014","2014","tonnes","155741","A","Official figure"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","149.8163","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","1785.81","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","11920","A","Official figure"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.4703","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","779.2605","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","530000","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","516.8941","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","1072.0385","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","2074","I","Imputed value"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","2.2636","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","51.8743","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","22917","I","Imputed value"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","44.5983","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","47.2296","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","1059","I","Imputed value"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.8221","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","52.3102","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","63631","A","Official figure"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.0271","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","55.5405","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","54077","A","Official figure"
"EI","Emissions intensities","508","Mozambique","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","3.4143","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","479.701","E","Estimated value"
"EI","Emissions intensities","508","Mozambique","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","140497","I","Imputed value"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.0807","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","190.1445","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","2357255","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","1.2621","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","33349.6828","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","0113","Rice","2014","2014","tonnes","26423300","A","Official figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","68.9594","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","22419.6609","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","325114","A","Official figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","4.5194","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","8817.251","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","1950983","T","Unofficial figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","16.0102","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","1063.7992","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","66445","A","Official figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","15.9593","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","257.7587","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","16151","I","Imputed value"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2014","2014","kg CO2eq/kg product","143.4353","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2014","2014","kilotonnes","6298.9628","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","21112","Meat of buffalo, fresh or chilled","2014","2014","tonnes","43915","I","Imputed value"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","02212","Raw milk of buffalo","2014","2014","kg CO2eq/kg product","4.5771","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2014","2014","kilotonnes","822.7346","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","02212","Raw milk of buffalo","2014","2014","tonnes","179751","T","Unofficial figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","21.4898","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","207.8066","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","9670","I","Imputed value"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","12.1513","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","47.1956","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","3884","I","Imputed value"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.482","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","669.8042","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","1389521","A","Official figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.9039","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","426.3735","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","471730","T","Unofficial figure"
"EI","Emissions intensities","104","Myanmar","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","3.5642","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","2926.6689","E","Estimated value"
"EI","Emissions intensities","104","Myanmar","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","821122","A","Official figure"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.2492","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","27.8412","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","111718","E","Estimated value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","90.1761","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","3406.0415","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","37771","I","Imputed value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","4.1823","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","459.4891","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","109864","I","Imputed value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","114.6761","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","380.2658","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","3316","I","Imputed value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","38.4556","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","443.0082","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","11520","I","Imputed value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","1.1587","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","9.5226","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","8218","I","Imputed value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","1.8725","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","6.3665","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","3400","E","Estimated value"
"EI","Emissions intensities","516","Namibia","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","3.7583","E","Estimated value"
"EI","Emissions intensities","516","Namibia","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","22.3467","E","Estimated value"
"EI","Emissions intensities","516","Namibia","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","5946","I","Imputed value"
"EI","Emissions intensities","520","Nauru","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0","E","Estimated value"
"EI","Emissions intensities","520","Nauru","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","0","E","Estimated value"
"EI","Emissions intensities","520","Nauru","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","4","I","Imputed value"
"EI","Emissions intensities","520","Nauru","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.1167","E","Estimated value"
"EI","Emissions intensities","520","Nauru","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","0.0028","E","Estimated value"
"EI","Emissions intensities","520","Nauru","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","24","I","Imputed value"
"EI","Emissions intensities","520","Nauru","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","19.7387","E","Estimated value"
"EI","Emissions intensities","520","Nauru","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","1.4804","E","Estimated value"
"EI","Emissions intensities","520","Nauru","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","75","I","Imputed value"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1136","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","511.6394","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","4505298","E","Estimated value"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","0113","Rice","2014","2014","kg CO2eq/kg product","0.9544","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","0113","Rice","2014","2014","kilotonnes","4817.007","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","0113","Rice","2014","2014","tonnes","5047047","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","108.4511","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","5623.1916","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","51850","I","Imputed value"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","3.9734","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","2115.0672","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","532300","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","33.4197","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","1973.5338","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","59053","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","3.4643","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","404.5763","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","116786","I","Imputed value"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","2014","2014","kg CO2eq/kg product","41.3653","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","21112","Meat of buffalo, fresh or chilled","2014","2014","kilotonnes","7193.6802","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","21112","Meat of buffalo, fresh or chilled","2014","2014","tonnes","173906","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","02212","Raw milk of buffalo","2014","2014","kg CO2eq/kg product","2.1631","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","02212","Raw milk of buffalo","2014","2014","kilotonnes","2525.9821","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","02212","Raw milk of buffalo","2014","2014","tonnes","1167773","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","38.8032","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","103.0613","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","2656","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","02291","Raw milk of sheep","2014","2014","kg CO2eq/kg product","3.8864","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","02291","Raw milk of sheep","2014","2014","kilotonnes","68.9722","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","02291","Raw milk of sheep","2014","2014","tonnes","17747","I","Imputed value"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","3.2039","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","138.1919","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","43133","A","Official figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.9812","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","42.1675","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","42976","T","Unofficial figure"
"EI","Emissions intensities","524","Nepal","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","9.1922","E","Estimated value"
"EI","Emissions intensities","524","Nepal","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","177.125","E","Estimated value"
"EI","Emissions intensities","524","Nepal","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","19269","A","Official figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.1494","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","252.6915","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","1691076","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","14.8911","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","5601.742","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","376180","A","Official figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","0.6032","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","7523.356","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","12473023","A","Official figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","23.4974","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","38.0658","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","1620","A","Official figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","0.349","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2014","2014","kilotonnes","73.0051","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","02292","Raw milk of goats","2014","2014","tonnes","209160","I","Imputed value"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","21115","Meat of sheep, fresh or chilled","2014","2014","kg CO2eq/kg product","27.501","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","21115","Meat of sheep, fresh or chilled","2014","2014","kilotonnes","348.1627","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","21115","Meat of sheep, fresh or chilled","2014","2014","tonnes","12660","A","Official figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","21121","Meat of chickens, fresh or chilled","2014","2014","kg CO2eq/kg product","0.2056","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","21121","Meat of chickens, fresh or chilled","2014","2014","kilotonnes","196.5592","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","tonnes","956130","A","Official figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","0231","Hen eggs in shell, fresh","2014","2014","kg CO2eq/kg product","0.6541","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","0231","Hen eggs in shell, fresh","2014","2014","kilotonnes","474.8647","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","0231","Hen eggs in shell, fresh","2014","2014","tonnes","726000","T","Unofficial figure"
"EI","Emissions intensities","528","Netherlands","71761","Emissions intensity","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","2.5862","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","723113","Emissions (CO2eq) (AR5)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","kilotonnes","3545.3977","E","Estimated value"
"EI","Emissions intensities","528","Netherlands","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","tonnes","1370890","A","Official figure"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","F1718","Cereals excluding rice","2014","2014","kg CO2eq/kg product","0.4234","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","F1718","Cereals excluding rice","2014","2014","kilotonnes","2.0388","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","F1718","Cereals excluding rice","2014","2014","tonnes","4815","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kg CO2eq/kg product","62.8019","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","kilotonnes","218.8017","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","tonnes","3484","A","Official figure"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","3.5114","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","1.2676","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","02211","Raw milk of cattle","2014","2014","tonnes","361","A","Official figure"
"EI","Emissions intensities","540","New Caledonia","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","85.2714","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","0.5969","E","Estimated value"
"EI","Emissions intensities","540","New Caledonia","5510","Production","21116","Meat of goat, fresh or chilled","2014","2014","tonnes","7","A","Official figure"
